69.0,1220.0,3.0,5.0,761.0,3.0,1.0,100.0,1.0,2.0,15.0,7.0,3.0,100.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74.0,1220.0,3.0,5.0,800.0,3.0,1.0,101.0,1.0,1.0,17.0,7.0,4.0,115.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
82.0,1244.0,3.0,5.0,841.5,3.0,1.0,103.5,1.0,1.0,19.0,7.0,4.5,128.0,60.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
90.0,1268.0,3.0,5.0,883.0,3.0,1.0,106.0,1.0,1.0,21.0,7.0,5.0,141.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,1279.0,4.0,5.0,928.0,3.0,1.0,113.0,1.0,1.0,19.0,7.0,5.0,148.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,1280.0,4.0,5.0,970.0,3.0,1.0,118.0,1.0,1.0,19.0,7.0,5.0,149.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,1290.0,4.0,6.0,998.0,3.0,1.0,126.0,1.0,1.0,19.0,7.0,5.0,154.0,62.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,1309.0,5.0,6.0,1059.0,3.0,1.0,133.0,1.0,1.0,21.0,7.0,5.0,166.0,62.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
101.0,1309.0,5.0,6.0,1108.0,3.0,1.0,147.0,1.0,1.0,23.0,8.0,6.0,166.0,62.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
100.5,1363.5,5.0,6.0,1149.0,3.0,1.0,152.5,1.0,1.0,23.0,8.0,6.0,170.0,62.5,0.0,2.0,0.0,0.0,0.5,1.0,4.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
100.0,1418.0,5.0,6.0,1190.0,3.0,1.0,158.0,1.0,1.0,23.0,8.0,6.0,174.0,63.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1418.0,5.0,6.0,1232.0,3.0,1.0,162.0,1.0,1.0,23.0,8.0,6.0,193.0,63.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103.0,1432.0,5.0,6.0,1268.0,3.0,1.0,162.0,1.0,1.0,27.0,8.0,6.0,193.0,63.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126.0,1457.0,5.0,6.0,1297.0,3.0,1.0,167.0,1.0,1.0,27.0,8.0,6.0,199.0,63.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
132.0,1512.0,5.0,6.0,1358.0,3.0,1.0,177.0,1.0,1.0,29.0,7.0,6.0,220.0,63.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
