country,infection
Aruba,0,0.08675176601809394,0.12708830861455186,0.21266861962274122,0.3891431948084547,0.7654636567206621,1.5544208252074663,3.950294623048444,8.686988595647554,8.178581799466063,8.785880148876123,12.45239318556816,19.040352297442602,25.06035353877101,26.72534550563397,30.937995471664262,36.97526033278699,39.22006560060132,42.528427025859514,45.10892970973546,48.159755229928926,51.11982003363182,53.55130144572073,54.46254912831046,54.641032517934214,55.16574639784453,56.606942975206515,61.21610790451434,60.441465779540906,63.04525518528603,63.0256499087683,64.59495550420438,65.05159169794076,65.44287584670876,65.96809489716706,67.28022269544309,65.63246148154126,72.32279940749471,68.81507007331649,69.01326704167212,66.4144875461971,69.46135885094775,69.51567090581929,65.26075633341006,70.56710374455653,70.24340146010583,66.29232390237311,68.30367885382839,67.54490611475107,65.91234865323261,70.75248815545262
Afghanistan,0,0.02478621886231256,0.02543561526513357,0.02684027270901119,0.029598761788243264,0.03485581384664857,0.044758145608991586,0.0632202694344749,0.28371750108126376,0.6417841820811032,1.023723356138694,1.6371347364070041,2.134253108545439,2.709492051918677,3.2803092017946405,3.2340271069764857,2.138048613750947,2.8278622171856336,4.457142474031171,3.5312631580970795,1.7722696640137152,3.7575294722794874,5.932381255605332,2.867674234711192,5.061347905650219,3.0794168489097284,5.208063469426128,3.2392241343011237,5.543795728708735,3.2300721615785175,5.855260582344279,4.96281733161341,3.1342137854720904,6.1768918618770625,5.158312188938844,3.4934793038183374,6.64428902264088,4.512542027455431,3.217395348092216,4.89892210223923,3.7203531184918504,3.2559826862730445,3.8618867907974055,6.755361713199228,4.280448442134319,3.124845785974503,3.7493980046142434,5.964081218864931,4.0180030468685475,6.5286728243731735,3.778718656952824
Angola,0,0.04337588300904697,0.08903329253843181,0.1602064084202744,0.30587650852438986,0.5984431742428554,1.1538857023171887,2.166014594409492,4.135972667785687,8.591770283705934,8.357731016411131,10.682650761422822,15.023850854592334,19.048710979494235,21.465535693129983,23.582070200839144,25.947136725773063,30.74287007726293,32.67183501481632,31.438874401358582,35.8975242197878,37.04538398644635,36.61707310693406,36.47632963129504,39.858119621349346,40.639834119486245,40.93305072267468,40.47255967998147,41.75212668030557,42.405077975246556,42.14137393614186,42.11018781887474,42.57814419688907,43.686062941270755,43.77570600742288,43.317357417685486,43.37000344310698,42.977868530823514,43.16377058428659,43.046843355220695,43.53056415922926,43.74531820409211,42.972593388851024,43.54843440446187,43.292771192089475,42.36211587587447,42.30940985622997,42.39886377832613,42.37461130526026,41.776792091751204,40.99987738264293
Albania,0,0.04337588300904697,0.04747524270777937,0.05666855485623166,0.07393580478675058,0.10686699117187667,0.1711935727648629,0.29727495175340246,5.482470885252571,9.801625620757173,11.174020419827107,14.332284473800362,7.777148303803988,7.717376974130947,6.1746699793657225,22.34666332751231,14.822846529038149,12.554430112752048,14.414609346250032,22.220949343381363,18.37448493908449,19.21180900734016,15.63215969405203,31.64506243339025,24.38789610426948,28.46756288364775,24.514515475857962,29.403800649320143,25.04614662843764,28.08465307697442,25.051368116681918,28.40353695278259,26.858581112149214,28.623782735092338,24.455053886109365,27.49281161567409,24.211888358235843,25.489072837178426,24.240354061518115,22.535432772957396,22.0810690750133,22.61018427340209,24.99822634790755,24.26035901061242,23.50199220042763,23.52140224200603,21.023782797178228,23.436599655157323,23.283039908308726,21.976482405457922,21.963126288351035
Andorra,0,0.02478621886231256,0.02606174377131817,0.027438454867397523,0.029207771330656503,0.031736727044006534,0.035530204801381235,0.04135852083897474,0.19033717583979373,0.4309405516789271,0.6646439937673506,1.0206284591904642,1.2249118402820598,1.4575122790142256,1.704012027922422,2.2395369754731385,2.5996504085054704,2.92850503610448,3.3307211460107236,3.985240894329704,4.472610555938369,4.9170909202537425,2.304834994857354,3.1929032610216086,3.8362766412163145,4.614482169727725,2.463160186646924,3.279073717954211,3.957269850479151,4.7840613153614875,2.40722502312516,3.242589398066068,4.006899065464247,4.756312853482539,2.129898832828327,2.8822124986911306,3.547686713564598,4.295152430329722,4.529866447231405,0.8824156912218539,1.508172175214739,2.185343212700707,2.888260599055261,3.5438139798369477,4.306202005443622,3.748205500666207,1.304931218943663,1.9690155472205177,2.6778194992613686,3.334742749395327,4.047020782890533
Arab World,0,42.613706779030856,12.066161343338571,3.992623616170068,5.022425825350566,1.5836833205484893,2.869996886805723,4.478770875240546,4.6774754514208245,5.0590880190587475,7.786598567342755,10.128611848610488,15.088870775943288,16.427236603711975,17.055047004681583,23.90137104500204,28.944715063756604,31.60727298120634,31.740017200489124,35.132740315367336,37.21065744109101,40.84566962493068,40.41289931147737,40.608201262461975,38.606591985571306,47.319077393768175,46.19109898174824,44.92597145186849,43.87545884173759,45.05731359066667,45.65378785527461,46.54646888603769,47.60900490171442,50.70313592717186,53.2016040604206,54.42127307695654,53.50356398370004,53.786780178592174,51.90215087483223,55.108550741149394,54.593368998451375,49.51466407116317,54.18584595928179,53.81477959381138,47.67302225248545,53.6804404560438,52.499622069109385,47.448921484911736,50.335014258545336,50.60290547614462,46.21906252544205
United Arab Emirates,0,0.03717932829346884,0.055558617070739544,0.0875303036693467,0.14276619008140146,0.23805653885628003,0.4061131775807826,0.7118526004608059,2.0443171536145233,4.951468092639978,6.5536048877812,6.86494144566125,8.453789594451116,13.086507213136693,13.869353338240414,17.061090464501216,16.098418521367677,16.842291973882876,16.514821905532592,16.68168448212517,15.694781078743242,16.909072919551285,17.261121887563498,18.500844024203094,19.0364370083771,18.46746891701795,19.00121394054166,20.885061313337967,20.34594282457341,20.679691712766154,20.15312361174324,20.554463498431325,21.541115796752177,22.05582675889602,22.104131060890467,21.963969797079834,20.9647024683609,20.733926019193294,20.518430205767494,20.214658400848567,20.760780208802167,20.130932455406953,19.856472524691092,20.594320479941274,21.51755425582251,21.62916600204523,19.814159766077044,20.926161799081342,20.44229654393078,19.17006573320145,20.384688632683677
Argentina,0,0.0,0.008417866613060293,0.017924000728665807,0.029388776671480234,0.04434871035999873,0.06576846383733911,0.09933228841531946,0.15563603639680837,0.32266413013330636,0.6839146831434633,1.2653256843942549,2.0969421207407577,3.073887730458365,4.296892536568847,2.7843340769689933,4.318706321639823,2.8557607096938185,2.531706610589116,2.6556950515077853,2.3303018840341125,1.7226287837639465,2.1791426012649726,4.757934912637346,2.366244050376314,4.722504940610345,2.1224105786684553,4.523708922765797,2.2113428554699017,4.748201828449401,4.657816366493628,2.7679809742713246,5.141937402897412,3.8609587979184252,3.587847314378002,3.1505302433173235,3.456455394404207,6.378742339040805,5.025726204795445,1.9365311582538745,4.352290406461389,5.521092733092853,2.9160700159233945,4.972390169792436,4.217317727996247,2.919098794324697,3.4085742108169645,5.3976374615693725,4.052905189169786,2.7930634087378223,4.398994812985546
Armenia,0,0.11773453959598465,0.19018362490293977,0.3023043165888858,0.5466452372514633,1.062108056027721,2.0733577233451586,3.960474972022089,8.16495698669022,9.013458545851478,14.110226397729058,20.610126764424685,29.201986439925996,33.47432753537487,35.002729483953814,40.93806326006353,46.8860854203418,54.49713238444634,55.099502289345224,58.94087400444851,62.293981036632864,64.47999064873804,65.0364416840532,69.83267803032686,71.23723556499773,70.56142620055958,71.36734316255904,73.74072346707936,74.53801503768597,75.50498244768809,75.47844018146996,78.15995205510808,79.09915211407434,78.56762285485783,78.1272514161585,78.90281923720192,80.03775405742894,79.19847134783943,79.9234650450989,81.11199920332838,80.85916245787513,80.26747138951096,80.37560958636824,79.4840107101374,79.24812221174449,79.39090308035853,78.87966762396859,77.9509044189035,77.01942015186604,77.28623466056963,78.67310251087923
American Samoa,0,0.0,0.0037495909054600547,0.010895620441352881,0.0274589184331226,0.06156949466647135,0.12553470771835698,0.23984126079513843,0.4404517523810634,0.829115640563603,1.5017887798203224,2.5702907961021673,4.283712422821894,3.6936173112938637,2.813173100941886,5.033707949275198,3.075585078303091,5.822308023119135,4.286837943540533,3.6977471651375735,3.678879878402962,3.6256848445054217,3.7794526743417025,3.6717150607076428,3.838478235730287,7.388017185660211,4.58484984829763,4.669381409752429,3.984419281440549,4.30803577379276,4.188898969552085,4.3011552821364925,4.236569848420773,4.372409455606783,4.25774386464361,4.288623646135542,4.40806087603446,4.182750348001825,4.720104006446257,4.773933915964176,4.341889264731362,4.254544157355517,4.371502710895742,4.301573235894254,4.246652702008082,5.068302354181147,5.72047342993433,5.499685872084634,4.165588692850322,4.910600230667402,5.348873607825284
